      3.2312253864 a       497     0    17     1    17
      0.0050562594 a       498     0    17     1    18
     -3.6284912708 a       499     0    17     1    19
      0.7729780633 a       500     0    17     1    20
     -4.9431710620 a       501     0    17     1    21
      5.5987351729 a       502     0    17     1    22
      4.3576043803 a       503     0    17     1    23
      7.1393517257 a       504     0    17     1    24
     -3.1062919523 a       505     0    17     1    25
     -7.4486995054 a       506     0    17     1    26
    -19.3314492290 a       507     0    17     1    27
      4.8543675401 a       508     0    17     1    28
      6.2193657406 a       509     0    17     1    29
     10.1166101545 a       510     0    17     1    30
      4.3277481528 a       511     0    18     1     1
     -3.3878524671 a       512     0    18     1     2
      2.4196727242 a       513     0    18     1     3
     -3.4046144335 a       514     0    18     1     4
      2.9271768297 a       515     0    18     1     5
      1.5655257227 a       516     0    18     1     6
     -1.0885798876 a       517     0    18     1     7
     11.7477583324 a       518     0    18     1     8
     13.6244204714 a       519     0    18     1     9
      5.7676096161 a       520     0    18     1    10
     11.0683768316 a       521     0    18     1    11
     -6.8938075388 a       522     0    18     1    12
     19.6263135756 a       523     0    18     1    13
     -5.3062708049 a       524     0    18     1    14
      7.6119689327 a       525     0    18     1    15
     10.7213802360 a       526     0    18     1    16
      4.4972215842 a       527     0    18     1    17
     -1.5680895562 a       528     0    18     1    18
     -1.2578390061 a       529     0    18     1    19
     15.0954810890 a       530     0    18     1    20
      2.1479861406 a       531     0    18     1    21
      3.9897636890 a       532     0    18     1    22
     -6.1098341869 a       533     0    18     1    23
     -6.4224932347 a       534     0    18     1    24
     -9.8884577131 a       535     0    18     1    25
      3.1169612218 a       536     0    18     1    26
    -10.1595502080 a       537     0    18     1    27
     18.2499134838 a       538     0    18     1    28
      8.5948777657 a       539     0    18     1    29
      0.8671453691 a       540     0    18     1    30
     12.7801887171 a       541     0    19     1     1
     15.1908372945 a       542     0    19     1     2
    -16.6095241134 a       543     0    19     1     3
      9.6955328947 a       544     0    19     1     4
    -10.7575997884 a       545     0    19     1     5
      5.3794964630 a       546     0    19     1     6
    -36.1411810691 a       547     0    19     1     7
     -9.6497580832 a       548     0    19     1     8
    -14.0800335215 a       549     0    19     1     9
    -17.6994310993 a       550     0    19     1    10
     22.8622944638 a       551     0    19     1    11
    -22.6954182810 a       552     0    19     1    12
     15.2300975350 a       553     0    19     1    13
     11.6728300754 a       554     0    19     1    14
      1.7709581905 a       555     0    19     1    15
      6.0790055365 a       556     0    19     1    16
     13.4670707937 a       557     0    19     1    17
     -2.3774936607 a       558     0    19     1    18
     -5.6470883428 a       559     0    19     1    19
    -12.9460282087 a       560     0    19     1    20
    -10.8312639114 a       561     0    19     1    21
      5.9955851605 a       562     0    19     1    22
      8.2838923886 a       563     0    19     1    23
     12.9854892573 a       564     0    19     1    24
     -0.9100371925 a       565     0    19     1    25
      6.7054364315 a       566     0    19     1    26
    -12.0259649704 a       567     0    19     1    27
     -6.5499509504 a       568     0    19     1    28
    -21.4352953757 a       569     0    19     1    29
      4.8870664542 a       570     0    19     1    30
     -1.8115115944 a       571     0    20     1     1
     -3.8063652659 a       572     0    20     1     2
     -2.5404547535 a       573     0    20     1     3
     -0.2815322236 a       574     0    20     1     4
      1.8498226496 a       575     0    20     1     5
     -2.4114956424 a       576     0    20     1     6
    -11.8315901894 a       577     0    20     1     7
      9.7315474995 a       578     0    20     1     8
     19.3168624958 a       579     0    20     1     9
      6.2675731961 a       580     0    20     1    10
      8.6901978521 a       581     0    20     1    11
     -8.5333116170 a       582     0    20     1    12
     25.6858209185 a       583     0    20     1    13
     -4.3895407807 a       584     0    20     1    14
     11.2191403418 a       585     0    20     1    15
     12.4215475184 a       586     0    20     1    16
      5.6942531020 a       587     0    20     1    17
     -0.8026275013 a       588     0    20     1    18
     -0.3690726204 a       589     0    20     1    19
     16.9975941896 a       590     0    20     1    20
      2.5151073342 a       591     0    20     1    21
      4.0964233822 a       592     0    20     1    22
     -7.1335208080 a       593     0    20     1    23
     -7.6262183022 a       594     0    20     1    24
    -12.5388679354 a       595     0    20     1    25
      7.3420545317 a       596     0    20     1    26
     -6.5874361078 a       597     0    20     1    27
     17.7750338789 a       598     0    20     1    28
      2.0982580972 a       599     0    20     1    29
     -2.3303270033 a       600     0    20     1    30
     19.6509464510 a       601     0    21     1     1
      8.9728199997 a       602     0    21     1     2
      9.7655039630 a       603     0    21     1     3
     -4.1991912959 a       604     0    21     1     4
      1.6759026719 a       605     0    21     1     5
     10.0901767435 a       606     0    21     1     6
      7.7216192458 a       607     0    21     1     7
      1.5507037130 a       608     0    21     1     8
      7.0318509591 a       609     0    21     1     9
     -2.3863189103 a       610     0    21     1    10
      6.9654549050 a       611     0    21     1    11
      2.0143854938 a       612     0    21     1    12
     -6.6786716509 a       613     0    21     1    13
     -2.1509275171 a       614     0    21     1    14
     -3.1198489318 a       615     0    21     1    15
     -3.5695828266 a       616     0    21     1    16
      7.6762006381 a       617     0    21     1    17
      3.4988401380 a       618     0    21     1    18
     -0.9042007338 a       619     0    21     1    19
     10.5558270459 a       620     0    21     1    20
     -5.1066626892 a       621     0    21     1    21
      3.1612169923 a       622     0    21     1    22
     10.1459282861 a       623     0    21     1    23
      3.5314616207 a       624     0    21     1    24
     -7.8164075557 a       625     0    21     1    25
    -10.2636868385 a       626     0    21     1    26
     -8.2744118683 a       627     0    21     1    27
      4.6908265159 a       628     0    21     1    28
     10.3831374818 a       629     0    21     1    29
      9.2642301114 a       630     0    21     1    30
      6.0646040452 a       631     0    22     1     1
     -1.0034608786 a       632     0    22     1     2
     11.7860145656 a       633     0    22     1     3
    -10.2682190774 a       634     0    22     1     4
      5.4113122777 a       635     0    22     1     5
      8.7086697230 a       636     0    22     1     6
     10.9919988357 a       637     0    22     1     7
     11.6897886245 a       638     0    22     1     8
     10.3464030330 a       639     0    22     1     9
      2.8367252119 a       640     0    22     1    10
     14.7052420661 a       641     0    22     1    11
      1.8592660457 a       642     0    22     1    12
      3.1348715674 a       643     0    22     1    13
    -14.7645409635 a       644     0    22     1    14
     -1.5700234242 a       645     0    22     1    15
     -0.6641015521 a       646     0    22     1    16
      0.4179634166 a       647     0    22     1    17
      1.2830675314 a       648     0    22     1    18
     -2.8812410952 a       649     0    22     1    19
     22.7293784894 a       650     0    22     1    20
      1.4729743823 a       651     0    22     1    21
      7.0835555054 a       652     0    22     1    22
      0.4221048216 a       653     0    22     1    23
      0.8083790086 a       654     0    22     1    24
    -12.6012071245 a       655     0    22     1    25
     -2.2665144997 a       656     0    22     1    26
     -4.2037832415 a       657     0    22     1    27
     11.2846274569 a       658     0    22     1    28
      5.1263900150 a       659     0    22     1    29
      7.0006003388 a       660     0    22     1    30
     21.0861167202 a       661     0    23     1     1
     19.9098308086 a       662     0    23     1     2
    -11.5541604750 a       663     0    23     1     3
     17.6058027727 a       664     0    23     1     4
    -10.4103973672 a       665     0    23     1     5
     -6.1446980748 a       666     0    23     1     6
    -37.3057698335 a       667     0    23     1     7
    -11.4439272684 a       668     0    23     1     8
     13.7986107878 a       669     0    23     1     9
    -13.6141845702 a       670     0    23     1    10
      3.0058495267 a       671     0    23     1    11
     -6.1508620370 a       672     0    23     1    12
     -0.3790274227 a       673     0    23     1    13
     13.7247656685 a       674     0    23     1    14
      4.9141957758 a       675     0    23     1    15
     -4.7074475602 a       676     0    23     1    16
     25.1401438209 a       677     0    23     1    17
     -6.5845821820 a       678     0    23     1    18
     -2.4748195322 a       679     0    23     1    19
      2.1002194728 a       680     0    23     1    20
    -21.6948478241 a       681     0    23     1    21
     -1.8275605500 a       682     0    23     1    22
      4.2126414481 a       683     0    23     1    23
